,ID_PRET,SEXE,AGE,OCCUPATION,SOURCE_REVENU,REVENU_TOTAL,VOITURE,IMMOBILIER,DETTE_TOTALE
994050,335144,F,45,Sales staff,Commercial associate,112500.0,N,Y,0.0
994487,335239,M,27,Laborers,Working,209250.0,Y,N,1367257.5
994785,335323,F,39,Not applicable / Not specified,Commercial associate,270000.0,Y,N,1641816.0
994824,335338,F,30,Sales staff,Working,103500.0,N,Y,365200.425
995082,335399,M,55,Laborers,Working,81000.0,Y,N,0.0
995392,335475,M,58,Drivers,Working,270000.0,Y,N,2030679.0
995622,335529,F,44,Managers,Working,112500.0,Y,N,10707.57
996300,335689,F,41,Laborers,Working,157500.0,N,Y,250366.5
996401,335712,F,43,Medicine staff,Working,225000.0,Y,Y,401328.0
997264,335922,F,66,Not applicable / Not specified,Pensioner,112500.0,N,N,0.0
997438,335969,F,34,Cooking staff,Working,144000.0,N,Y,207855.0
997840,336076,M,42,Laborers,Working,225000.0,Y,N,1228503.96
1000770,336710,M,38,Laborers,Working,135000.0,Y,N,1166800.5
1000876,336735,M,49,Not applicable / Not specified,Pensioner,292500.0,Y,N,423693.0
1001427,336867,M,40,Laborers,Working,202500.0,Y,Y,349420.5
1001572,336898,M,40,Core staff,Commercial associate,247500.0,Y,N,725778.0
1002047,337020,F,28,Private service staff,Working,157500.0,N,N,0.0
1002409,337118,M,31,Not applicable / Not specified,Working,112500.0,Y,N,3565.755
1003298,337344,F,52,Sales staff,Working,85500.0,N,Y,364000.5
1003972,337495,M,50,Not applicable / Not specified,Working,270000.0,Y,Y,0.0
1004693,337662,M,37,Laborers,State servant,189000.0,Y,Y,23980.5
1006615,338057,M,35,Managers,Commercial associate,495000.0,N,Y,0.0
1006834,338096,F,43,Sales staff,Working,112500.0,N,Y,197563.5
1007970,338375,M,36,Not applicable / Not specified,State servant,270000.0,N,N,0.0
1009200,338687,F,62,Laborers,State servant,270000.0,N,Y,413181.0
1010433,338977,F,50,Laborers,Commercial associate,144000.0,N,N,3928.5
1012028,339323,M,40,Laborers,Working,135000.0,N,N,35496.0
1012129,339347,F,36,Sales staff,Commercial associate,270000.0,N,Y,15052.5
1012417,339411,F,45,Managers,Working,180000.0,N,Y,0.0
1012508,339431,F,61,Accountants,State servant,135000.0,N,Y,81211.5
1012828,339501,F,31,Secretaries,Commercial associate,166500.0,N,N,50197.5
1013070,339564,F,36,High skill tech staff,Working,360000.0,N,Y,301729.5
1013082,339567,F,61,Laborers,Commercial associate,225000.0,Y,N,821497.5
1014174,339816,F,35,Accountants,Commercial associate,202500.0,N,Y,5339416.5
1014233,339826,F,34,Laborers,Working,225000.0,Y,Y,656649.0
1014662,339937,F,32,IT staff,Working,193500.0,Y,Y,369180.0
1014733,339960,M,42,Laborers,Working,76500.0,N,Y,0.0
1014755,339965,M,64,Not applicable / Not specified,Pensioner,90000.0,Y,N,59053.5
1014891,339997,F,47,Accountants,Commercial associate,270000.0,Y,Y,0.0
1015161,340061,M,26,Laborers,Working,135000.0,N,Y,140141.52
1016102,340280,F,27,Not applicable / Not specified,Working,225000.0,N,Y,337239.0
1016336,340330,F,37,Laborers,Working,180000.0,N,Y,0.0
1016590,340397,F,25,Managers,Working,90000.0,N,Y,118435.5
1016904,340480,M,28,Sales staff,Commercial associate,256500.0,Y,Y,84132.0
1017076,340522,M,36,Security staff,Commercial associate,157500.0,N,Y,946291.5
1017203,340550,F,37,Sales staff,Working,81000.0,N,N,374049.225
1018194,340770,F,24,Accountants,Working,202500.0,N,N,0.0
1018588,340873,F,43,Laborers,Working,135000.0,N,N,0.0
1018799,340919,M,35,Managers,Commercial associate,540000.0,Y,N,11044381.5
1019199,341012,M,38,High skill tech staff,Working,180000.0,N,N,0.0
1020282,341259,F,40,Laborers,Working,54000.0,N,Y,0.0
1020734,341377,M,57,Drivers,Working,67500.0,N,Y,0.0
1021101,341473,F,48,Not applicable / Not specified,State servant,157500.0,N,Y,2109438.0
1021325,341527,F,41,Not applicable / Not specified,Commercial associate,90000.0,N,N,173029.5
1021850,341647,F,23,IT staff,Working,135000.0,N,Y,106272.0
1023586,342029,M,40,Security staff,Working,90000.0,Y,Y,0.0
1023827,342077,F,27,Sales staff,Commercial associate,76500.0,N,Y,0.0
1024233,342184,F,54,Laborers,Commercial associate,45000.0,N,N,152311.5
1024671,342312,M,29,Laborers,Working,157500.0,N,Y,189904.5
1024765,342332,F,28,High skill tech staff,Commercial associate,270000.0,N,N,10809.0
1024889,342370,M,23,Sales staff,Working,112500.0,Y,N,57456.0
1025714,342574,F,47,Laborers,Working,135000.0,N,N,0.0
1026200,342668,M,60,Not applicable / Not specified,Pensioner,67500.0,N,Y,64314.0
1026382,342715,F,49,Sales staff,Working,108000.0,N,Y,0.0
1026524,342743,F,33,Managers,Commercial associate,176175.0,N,Y,0.0
1026853,342833,F,56,Not applicable / Not specified,Pensioner,112500.0,N,Y,0.0
1027335,342931,M,54,Drivers,Working,112500.0,Y,N,0.0
1028441,343171,M,23,Sales staff,Commercial associate,90000.0,N,N,38112.345
1028966,343281,M,40,Not applicable / Not specified,Working,180000.0,N,Y,0.0
1030681,343705,F,52,Laborers,Working,157500.0,N,Y,0.0
1030724,343720,M,38,Not applicable / Not specified,State servant,180000.0,N,Y,430369.56
1030869,343749,F,43,Not applicable / Not specified,Commercial associate,157500.0,N,Y,170901.0
1031249,343822,F,29,Core staff,Commercial associate,135000.0,N,Y,0.0
1032336,344065,F,49,Sales staff,Working,157500.0,N,N,0.0
1033285,344270,F,47,Laborers,Working,112500.0,N,N,78264.0
1033518,344329,M,43,Laborers,Working,270000.0,N,Y,667291.5
1034019,344435,F,58,Not applicable / Not specified,Pensioner,45000.0,N,N,0.0
1034442,344531,F,45,Not applicable / Not specified,Working,90000.0,N,Y,124409.925
1034556,344556,F,41,Laborers,Working,81000.0,N,Y,0.0
1034757,344604,F,65,Not applicable / Not specified,Pensioner,135000.0,N,Y,0.0
1035284,344727,F,63,Laborers,Working,126000.0,N,N,287068.5
1035287,344728,F,66,Not applicable / Not specified,Pensioner,90000.0,N,Y,280723.5
1035389,344743,F,23,Laborers,State servant,135000.0,N,Y,0.0
1036911,345119,F,28,Core staff,State servant,202500.0,N,Y,402151.5
1037675,345304,F,27,Sales staff,Working,202500.0,N,Y,0.0
1038035,345393,F,41,Medicine staff,Working,76500.0,Y,Y,314289.0
1038124,345415,M,25,Sales staff,Working,112500.0,Y,N,0.0
1038719,345551,F,38,Medicine staff,Working,126000.0,N,Y,0.0
1038861,345588,F,46,Cleaning staff,Working,180000.0,N,N,122121.0
1039372,345699,F,43,Laborers,Working,67500.0,N,N,0.0
1039870,345815,F,33,Not applicable / Not specified,Commercial associate,180000.0,N,Y,233401.5
1040789,346056,M,38,Not applicable / Not specified,State servant,112500.0,Y,N,40168.08
1041921,346301,F,58,Not applicable / Not specified,Pensioner,99000.0,N,N,47560.5
1042067,346325,F,28,Not applicable / Not specified,Commercial associate,121500.0,N,Y,0.0
1042942,346529,F,60,Not applicable / Not specified,Pensioner,148500.0,N,Y,44972.37
1043254,346602,F,47,Waiters/barmen staff,Working,67500.0,N,Y,240003.0
1043484,346649,F,45,Medicine staff,Working,135000.0,N,Y,290668.5
1044007,346778,F,29,Laborers,Working,112500.0,N,N,0.0
1044190,346837,F,49,High skill tech staff,Working,90000.0,N,Y,0.0
1044779,346974,F,54,High skill tech staff,Commercial associate,315000.0,N,N,131368.5
1045241,347084,M,46,Not applicable / Not specified,State servant,202500.0,N,Y,0.0
1045274,347093,F,32,High skill tech staff,Working,90000.0,Y,Y,0.0
1046381,347337,M,38,Security staff,Working,112500.0,Y,N,412272.0
1046660,347400,F,38,Laborers,Commercial associate,135000.0,N,N,65749.5
1046758,347424,M,54,Not applicable / Not specified,Pensioner,157500.0,N,Y,0.0
1046986,347468,F,44,Medicine staff,Working,103500.0,N,Y,1349757.0
1047180,347514,M,32,Drivers,Working,135000.0,Y,N,17397.0
1047503,347595,F,64,Not applicable / Not specified,Pensioner,135000.0,N,Y,0.0
1047958,347709,M,50,Not applicable / Not specified,Working,157500.0,Y,N,0.0
1048064,347731,F,27,Cooking staff,Working,54000.0,N,N,0.0
1049824,348109,F,57,Laborers,Commercial associate,148500.0,N,N,0.0
1049858,348120,M,47,Laborers,Working,135000.0,Y,Y,0.0
1049972,348140,M,31,Laborers,Working,225000.0,Y,N,1159515.0
1049976,348142,F,53,Cooking staff,Working,135000.0,N,N,80154.0
1050021,348149,F,64,Not applicable / Not specified,Pensioner,67500.0,N,Y,195943.5
1050119,348166,F,49,Not applicable / Not specified,Commercial associate,360000.0,N,N,0.0
1050291,348191,M,39,Private service staff,Working,90000.0,N,Y,151893.0
1051224,348412,F,25,Not applicable / Not specified,Working,144000.0,Y,Y,151065.0
1052752,348741,F,34,Accountants,Working,270000.0,N,N,0.0
1053863,349022,F,64,Not applicable / Not specified,Pensioner,247500.0,N,N,126774.0
1054567,349200,F,54,Cleaning staff,Working,202500.0,N,N,397422.0
1055546,349450,F,68,Not applicable / Not specified,Pensioner,112500.0,N,Y,0.0
1055646,349472,F,53,High skill tech staff,State servant,157500.0,N,N,738801.0
1056109,349566,F,33,Accountants,Working,112500.0,Y,Y,72580.5
1056309,349621,F,43,Core staff,Commercial associate,85500.0,N,N,0.0
1057674,349927,F,55,Not applicable / Not specified,Pensioner,225000.0,N,Y,0.0
1057828,349968,M,42,Laborers,Commercial associate,315000.0,Y,Y,2324236.5
1058302,350090,F,60,Not applicable / Not specified,Pensioner,112500.0,N,Y,0.0
1058401,350118,F,63,Not applicable / Not specified,Pensioner,112500.0,Y,Y,0.0
1059101,350271,F,27,Core staff,State servant,90000.0,N,Y,918445.5
1059600,350399,F,58,Not applicable / Not specified,Pensioner,157500.0,N,Y,0.0
1059674,350415,F,43,Accountants,Commercial associate,315000.0,Y,N,264834.0
1059770,350437,F,33,Laborers,Working,252000.0,N,Y,146133.0
1060268,350563,M,39,Core staff,State servant,135000.0,N,N,225297.0
1060888,350721,F,58,Not applicable / Not specified,Working,270000.0,Y,Y,7111512.0
1061896,350967,F,40,Core staff,State servant,292500.0,N,Y,561807.0
1062199,351043,F,50,Not applicable / Not specified,Working,225000.0,N,Y,5242.5
1062398,351092,M,51,Drivers,Working,270000.0,Y,Y,993846.24
1062552,351129,F,35,Sales staff,Working,112500.0,N,N,0.0
1063101,351276,F,25,Medicine staff,State servant,157500.0,N,N,0.0
1063365,351340,F,57,Not applicable / Not specified,Pensioner,94500.0,N,Y,121221.0
1063493,351368,F,39,Laborers,Working,112500.0,N,Y,650263.5
1064448,351592,F,60,Not applicable / Not specified,Pensioner,67500.0,N,Y,61443.0
1065073,351737,F,37,Core staff,Working,135000.0,Y,Y,0.0
1065392,351799,F,67,Not applicable / Not specified,Pensioner,225000.0,N,Y,61051.5
1066068,351961,F,41,Not applicable / Not specified,Working,270000.0,Y,N,319081.5
1066156,351982,F,47,Laborers,Working,112500.0,Y,Y,479313.0
1066259,352004,F,33,Core staff,Commercial associate,90000.0,N,N,0.0
1066420,352033,M,35,Drivers,Commercial associate,270000.0,Y,Y,0.0
1067191,352228,F,57,Security staff,Working,72000.0,N,Y,83961.0
1067785,352356,F,44,Laborers,State servant,315000.0,Y,Y,2693704.5
1067822,352363,F,39,Laborers,Working,157500.0,Y,Y,0.0
1067856,352369,M,27,Sales staff,Working,103500.0,Y,Y,0.0
1068271,352474,F,59,Laborers,Working,247500.0,Y,N,652432.5
1069253,352697,F,48,Medicine staff,State servant,135000.0,N,N,0.0
1069657,352804,M,44,Laborers,Working,270000.0,N,N,108670.5
1070104,352881,F,40,Core staff,Working,157500.0,N,Y,0.0
1070335,352936,F,60,Not applicable / Not specified,Pensioner,90000.0,N,Y,0.0
1070603,352996,F,46,Not applicable / Not specified,Working,112500.0,N,N,156726.0
1072831,353517,F,68,Not applicable / Not specified,Pensioner,157500.0,N,Y,322479.27
1073113,353573,M,39,Laborers,Working,67500.0,N,Y,0.0
1073225,353596,F,51,High skill tech staff,Commercial associate,112500.0,N,Y,544725.0
1073797,353738,F,35,Medicine staff,Commercial associate,135000.0,N,N,932242.5
1075338,354117,M,55,Laborers,Commercial associate,157500.0,N,N,418518.0
1075457,354141,F,61,Not applicable / Not specified,Pensioner,157500.0,Y,Y,0.0
1075628,354183,F,37,Accountants,Working,67500.0,N,Y,6676.425
1075677,354201,F,41,Sales staff,Working,135000.0,N,Y,0.0
1076164,354325,F,33,Laborers,Working,85500.0,Y,Y,713506.005
1077854,354725,F,45,Managers,Commercial associate,135000.0,Y,N,0.0
1077967,354751,M,47,Laborers,Working,90000.0,Y,Y,72432.27
1078020,354763,F,47,Core staff,State servant,157500.0,N,N,2550960.0
1078922,354970,M,63,Not applicable / Not specified,Pensioner,148500.0,N,Y,1377594.0
1078994,354982,F,54,Drivers,Working,130500.0,N,N,0.0
1079272,355049,M,23,Laborers,Working,157500.0,Y,N,620379.0
1079298,355058,F,53,Cleaning staff,Working,45000.0,N,Y,0.0
1079515,355118,F,47,Core staff,Working,135000.0,N,Y,0.0
1080014,355242,F,30,Sales staff,Working,112500.0,N,Y,0.0
1080260,355317,M,42,Not applicable / Not specified,Working,207000.0,Y,Y,643153.5
1080283,355324,F,55,Not applicable / Not specified,Pensioner,67500.0,N,Y,0.0
1081185,355532,F,29,High skill tech staff,Working,180000.0,N,N,11121565.5
1081588,355631,M,23,Core staff,State servant,144000.0,N,Y,0.0
1082036,355733,F,47,Core staff,Working,247500.0,N,Y,0.0
1082536,355849,M,62,Not applicable / Not specified,Pensioner,270000.0,Y,Y,0.0
1082625,355883,F,39,Sales staff,Commercial associate,135000.0,N,Y,0.0
1082732,355902,M,29,High skill tech staff,Commercial associate,270000.0,Y,N,2046541.5
1083251,356021,F,62,Not applicable / Not specified,Pensioner,189000.0,N,N,156676.5
1083915,356171,F,34,Cooking staff,Working,81000.0,Y,Y,0.0
1084047,356192,F,22,Waiters/barmen staff,Commercial associate,90000.0,N,N,31500.0
1084945,356387,F,59,Not applicable / Not specified,Pensioner,72000.0,N,N,0.0
1086818,356831,F,29,Core staff,Commercial associate,90000.0,N,Y,0.0
1086985,356868,F,41,Sales staff,Working,85500.0,N,Y,645862.5
1087017,356881,M,57,Laborers,Working,67500.0,N,Y,118987.11
1087274,356930,F,50,Not applicable / Not specified,Pensioner,202500.0,N,Y,228709.575
1087304,356937,F,39,Sales staff,Working,157500.0,N,N,179456.895
1087706,357031,F,55,Not applicable / Not specified,Pensioner,33300.0,N,N,0.0
1088894,357300,F,55,Laborers,Working,337500.0,Y,Y,1313622.0
1089816,357517,F,32,Cooking staff,Working,67500.0,N,N,0.0
1090145,357588,F,59,Not applicable / Not specified,Pensioner,135000.0,N,Y,0.0
1090450,357661,F,33,Medicine staff,State servant,360000.0,N,Y,953325.0
1090545,357676,F,57,Not applicable / Not specified,Pensioner,180000.0,N,Y,0.0
1091114,357823,F,60,Not applicable / Not specified,Pensioner,157500.0,N,Y,0.0
1091554,357911,F,35,Sales staff,Working,67500.0,N,Y,29997.0
1092743,358200,F,50,Laborers,Working,112500.0,N,Y,74416.5
1093158,358310,F,44,Not applicable / Not specified,State servant,135000.0,N,Y,0.0
1093548,358398,M,39,Laborers,Working,202500.0,Y,Y,0.0
1096257,359037,F,58,Not applicable / Not specified,Pensioner,67500.0,Y,Y,0.0
1096955,359200,F,37,Not applicable / Not specified,Working,103500.0,N,Y,0.0
1097395,359296,F,54,Not applicable / Not specified,Pensioner,247500.0,Y,Y,106398.0
1097567,359331,F,37,Sales staff,Working,247500.0,N,N,271097.595
1097689,359356,M,29,Drivers,Commercial associate,180000.0,N,Y,337149.0
1098122,359460,M,44,Laborers,Working,108000.0,Y,Y,0.0
1098138,359464,F,36,High skill tech staff,Working,202500.0,N,Y,171315.0
1098545,359557,F,50,Not applicable / Not specified,Pensioner,189000.0,N,N,201321.0
1098733,359603,M,40,Managers,State servant,247500.0,Y,Y,0.0
1098865,359644,F,44,Accountants,Working,180000.0,N,N,792378.0
1099371,359761,F,30,Accountants,Commercial associate,180000.0,Y,Y,0.0
1099400,359769,F,51,Sales staff,Working,202500.0,N,Y,31266.0
1099600,359819,M,59,Not applicable / Not specified,Working,126000.0,N,N,181921.5
1100266,359961,F,53,Not applicable / Not specified,Pensioner,54000.0,N,Y,186385.5
1101217,360182,M,39,Laborers,Commercial associate,193500.0,N,Y,1007131.5
1101721,360308,M,64,Not applicable / Not specified,Pensioner,63000.0,Y,N,89640.0
1102023,360369,F,27,Cooking staff,Working,58500.0,N,Y,234468.0
1102236,360422,M,52,Laborers,Working,90000.0,N,Y,0.0
1102448,360494,F,39,Accountants,Working,225000.0,Y,Y,2675416.5
1102788,360574,F,38,Not applicable / Not specified,Working,67500.0,N,Y,120933.0
1103780,360795,F,58,Not applicable / Not specified,Pensioner,54000.0,N,Y,0.0
1104149,360874,M,57,High skill tech staff,Commercial associate,180000.0,Y,Y,1482826.5
1105292,361147,F,29,Laborers,Working,157500.0,Y,Y,0.0
1105429,361192,F,29,Sales staff,Working,112500.0,N,N,42939.0
1105613,361248,F,46,Sales staff,Commercial associate,337500.0,N,Y,0.0
1106538,361449,F,66,Not applicable / Not specified,Pensioner,55800.0,N,Y,0.0
1106878,361512,F,32,Not applicable / Not specified,Working,67500.0,N,Y,123281.82
1106995,361535,F,59,Not applicable / Not specified,Pensioner,72000.0,N,Y,0.0
1108277,361808,M,35,Laborers,Working,135000.0,N,Y,810378.0
1108326,361822,F,45,Not applicable / Not specified,Working,225000.0,N,Y,0.0
1108404,361841,F,41,Managers,Commercial associate,225000.0,Y,Y,0.0
1108782,361942,F,49,Laborers,Commercial associate,225000.0,N,N,0.0
1109484,362120,M,63,Not applicable / Not specified,Pensioner,180000.0,Y,Y,0.0
1109803,362213,F,32,High skill tech staff,Commercial associate,225000.0,N,Y,3859425.0
1110314,362345,F,50,Not applicable / Not specified,Working,90000.0,N,N,0.0
1110749,362462,M,44,Not applicable / Not specified,Working,292500.0,N,Y,1769206.5
1111404,362601,F,65,Not applicable / Not specified,Pensioner,166500.0,N,Y,14553.0
1111415,362603,F,30,Core staff,Working,180000.0,N,Y,536364.0
1112026,362748,M,35,Laborers,Working,108000.0,Y,N,329043.51
1112353,362817,F,41,Core staff,Working,157500.0,Y,Y,0.0
1112398,362834,F,61,Not applicable / Not specified,Pensioner,162000.0,Y,N,1843191.0
1112522,362862,F,56,Core staff,State servant,157500.0,Y,N,217197.0
1113080,362976,F,28,Not applicable / Not specified,Working,180000.0,N,N,3489120.0
1113134,362990,F,34,Cleaning staff,Working,90000.0,N,Y,205155.0
1113177,362995,F,53,Laborers,Commercial associate,135000.0,N,N,0.0
1113624,363105,M,41,Laborers,Working,202500.0,Y,Y,0.0
1113957,363193,M,62,Cleaning staff,Working,112500.0,N,Y,342940.5
1116245,363731,M,48,Drivers,Working,135000.0,Y,Y,129496.5
1117584,364039,M,38,Sales staff,Commercial associate,225000.0,Y,Y,1515222.0
1118157,364170,F,54,Cooking staff,Working,174600.0,N,Y,0.0
1118224,364190,F,65,Not applicable / Not specified,Pensioner,63000.0,N,Y,59062.5
1118558,364268,F,55,Cooking staff,Working,81000.0,N,Y,72324.0
1119463,364506,F,53,Medicine staff,Working,112500.0,N,Y,502056.0
1119661,364548,M,42,Laborers,Working,180000.0,Y,Y,339894.0
1120776,364820,F,64,Not applicable / Not specified,Pensioner,166500.0,N,Y,250897.5
1121623,365038,F,54,High skill tech staff,Commercial associate,360000.0,N,Y,1902595.5
1122126,365177,M,49,Managers,Working,180000.0,N,Y,41179.5
1123345,365438,F,46,Laborers,Commercial associate,157500.0,N,Y,614065.5
1123708,365535,F,58,Laborers,Working,202500.0,Y,Y,1926400.5
1124671,365763,F,45,Managers,Commercial associate,126000.0,Y,N,1938063.915
1125127,365876,F,33,Accountants,Working,112500.0,Y,Y,157378.5
1126450,366175,F,31,Core staff,State servant,135000.0,Y,Y,0.0
1126952,366288,F,50,Accountants,Working,204750.0,Y,Y,218524.5
1127247,366355,F,43,Medicine staff,State servant,103500.0,N,Y,90922.5
1127790,366474,M,51,Laborers,Working,112500.0,N,Y,1829056.5
1127907,366507,M,45,Laborers,Working,292500.0,Y,Y,3002521.5
1128150,366567,M,47,Managers,Commercial associate,540000.0,Y,N,217741.5
1128691,366702,F,32,Cooking staff,Commercial associate,67500.0,N,N,85873.5
1129674,366923,F,42,Sales staff,Commercial associate,225000.0,N,N,189459.0
1129985,367005,M,61,Not applicable / Not specified,Pensioner,315000.0,Y,Y,153577.44
1130024,367016,M,50,Low-skill Laborers,Working,112500.0,N,Y,0.0
