,ID_PRET,TYPE_CREDIT,MONTANT_CREDIT,MONTANT_ANNUITE,SCORE_EXT_1,SCORE_EXT_2,SCORE_EXT_3,CODE_REJET,OBJET_PRET,RETARD_PAIEMENT_MAX,RETARD_PAIEMENT_TOTAL,STATUT_PRET
175464,303324,Cash loans,387000.0,14031.0,0.83,0.68,0.77,XAP,XNA,0.0,0.0,Not applicable / Not specified
175545,303418,Cash loans,545040.0,26640.0,0.0,0.78,0.34,XAP,XAP,0.0,0.0,C
175728,303633,Cash loans,900000.0,26316.0,0.42,0.54,0.42,XAP,XNA,0.0,0.0,C
175732,303637,Cash loans,900000.0,60277.5,0.0,0.0,0.38,LIMIT,XAP,0.0,0.0,X
175764,303673,Cash loans,1078200.0,31522.5,0.47,0.73,0.55,XAP,XAP,7361.955,0.0,Not applicable / Not specified
175776,303686,Cash loans,341280.0,24961.5,0.31,0.7,0.42,XAP,XAP,0.0,0.0,C
175812,303729,Cash loans,900000.0,23742.0,0.0,0.75,0.44,XAP,XAP,0.0,0.0,X
175939,303873,Cash loans,69102.0,3879.0,0.0,0.28,0.14,XAP,XAP,0.0,0.0,C
175952,303888,Cash loans,679896.0,53716.5,0.0,0.24,0.0,XAP,XAP,0.0,0.0,0
176211,304184,Cash loans,1006920.0,38484.0,0.0,0.58,0.0,0,0,0.0,0.0,0
176241,304219,Cash loans,568800.0,15772.5,0.0,0.69,0.32,XAP,XNA,-1.0,0.0,Not applicable / Not specified
176251,304230,Cash loans,702000.0,68517.0,0.0,0.11,0.75,XAP,XAP,0.0,0.0,Not applicable / Not specified
176317,304305,Revolving loans,180000.0,9000.0,0.41,0.15,0.45,XAP,XAP,0.0,0.0,Not applicable / Not specified
176322,304310,Cash loans,305640.0,33043.5,0.47,0.49,0.84,XAP,XNA,0.0,0.0,0
176449,304463,Cash loans,413235.0,26536.5,0.55,0.53,0.5,XAP,Other,0.0,0.0,X
176473,304495,Cash loans,497520.0,33246.0,0.4,0.66,0.13,XAP,XAP,0.0,0.0,Not applicable / Not specified
176856,304941,Cash loans,314100.0,13963.5,0.75,0.36,0.28,0,0,0.0,0.0,Not applicable / Not specified
176863,304949,Cash loans,490495.5,27517.5,0.77,0.75,0.61,XAP,XNA,-1.0,0.0,Not applicable / Not specified
176908,305005,Cash loans,481176.0,26230.5,0.12,0.55,0.0,XAP,XNA,0.0,0.0,0
177048,305166,Cash loans,95940.0,9486.0,0.47,0.62,0.67,XAP,XAP,0.0,0.0,Not applicable / Not specified
177057,305176,Cash loans,687600.0,18265.5,0.0,0.77,0.6,HC,XNA,0.0,0.0,Not applicable / Not specified
177113,305247,Revolving loans,180000.0,9000.0,0.35,0.57,0.27,XAP,XAP,0.0,0.0,Not applicable / Not specified
177183,305324,Cash loans,301464.0,19395.0,0.0,0.64,0.63,XAP,XAP,0.0,0.0,C
177269,305427,Cash loans,545040.0,25537.5,0.0,0.51,0.67,XAP,XAP,0.0,0.0,Not applicable / Not specified
177330,305498,Cash loans,1223010.0,48501.0,0.74,0.5,0.0,XAP,XNA,0.0,0.0,0
177336,305505,Cash loans,900000.0,55192.5,0.56,0.73,0.55,HC,Journey,0.0,0.0,X
177407,305591,Cash loans,1288350.0,37800.0,0.0,0.68,0.71,XAP,XNA,0.0,0.0,Not applicable / Not specified
177415,305599,Cash loans,727785.0,19327.5,0.34,0.74,0.3,XAP,XNA,0.0,0.0,Not applicable / Not specified
177435,305621,Cash loans,675000.0,24246.0,0.51,0.75,0.65,LIMIT,XAP,0.0,0.0,0
177448,305635,Cash loans,157914.0,8946.0,0.68,0.4,0.54,XAP,XAP,0.0,0.0,Not applicable / Not specified
177450,305638,Cash loans,675000.0,32472.0,0.0,0.58,0.48,XAP,XAP,0.0,0.0,Not applicable / Not specified
177608,305817,Cash loans,328500.0,16105.5,0.0,0.53,0.37,XAP,XNA,9675.0,0.0,Not applicable / Not specified
177650,305866,Cash loans,526491.0,17397.0,0.0,0.43,0.49,XAP,XAP,0.0,0.0,Not applicable / Not specified
177655,305873,Cash loans,201474.0,19624.5,0.0,0.72,0.34,XAP,XAP,0.0,0.0,Not applicable / Not specified
178151,306447,Revolving loans,180000.0,9000.0,0.3,0.13,0.37,LIMIT,XAP,0.0,0.0,Not applicable / Not specified
178191,306492,Cash loans,835380.0,40320.0,0.12,0.12,0.47,XAP,XNA,1850.58,0.0,Not applicable / Not specified
178290,306602,Cash loans,1006920.0,42790.5,0.8,0.73,0.79,XAP,XAP,0.0,0.0,Not applicable / Not specified
178463,306798,Cash loans,299772.0,17338.5,0.0,0.33,0.0,XAP,XNA,0.0,0.0,0
178540,306889,Cash loans,454500.0,44406.0,0.0,0.3,0.0,XAP,XAP,0.0,0.0,0
178778,307170,Revolving loans,405000.0,20250.0,0.0,0.28,0.59,XAP,XAP,-1.0,0.0,Not applicable / Not specified
178809,307208,Cash loans,1006920.0,42790.5,0.16,0.54,0.33,XAP,Medicine,55431.0,0.0,Not applicable / Not specified
178870,307279,Cash loans,206280.0,9747.0,0.0,0.74,0.79,XAP,XAP,0.0,0.0,Not applicable / Not specified
178894,307307,Cash loans,490495.5,26131.5,0.0,0.26,0.71,XAP,XAP,0.0,0.0,Not applicable / Not specified
179054,307486,Revolving loans,540000.0,27000.0,0.56,0.59,0.38,XAP,XNA,0.0,0.0,Not applicable / Not specified
179143,307591,Cash loans,521280.0,27423.0,0.64,0.76,0.05,LIMIT,XAP,0.0,0.0,Not applicable / Not specified
179239,307698,Cash loans,548775.0,35199.0,0.0,0.68,0.82,XAP,XAP,0.0,0.0,Not applicable / Not specified
179466,307966,Revolving loans,225000.0,11250.0,0.0,0.52,0.21,XAP,XAP,0.0,0.0,Not applicable / Not specified
179493,307999,Cash loans,254700.0,27022.5,0.73,0.69,0.63,XAP,XNA,0.0,0.0,Not applicable / Not specified
179544,308059,Cash loans,679500.0,19998.0,0.0,0.71,0.65,SCO,XAP,0.0,0.0,X
179555,308071,Cash loans,1042560.0,40702.5,0.51,0.52,0.63,XAP,XAP,0.0,0.0,C
179587,308106,Cash loans,269550.0,11871.0,0.0,0.67,0.58,XAP,XNA,0.0,0.0,Not applicable / Not specified
179746,308300,Cash loans,183784.5,14863.5,0.0,0.76,0.69,0,0,0.0,0.0,X
179814,308377,Cash loans,593010.0,23107.5,0.0,0.26,0.65,XAP,XNA,0.0,0.0,C
179971,308561,Revolving loans,225000.0,11250.0,0.48,0.77,0.75,LIMIT,Other,0.0,0.0,Not applicable / Not specified
180211,308844,Cash loans,997335.0,29290.5,0.42,0.38,0.74,XAP,XAP,0.0,0.0,Not applicable / Not specified
180301,308952,Cash loans,894766.5,29700.0,0.0,0.52,0.33,XAP,XAP,0.0,0.0,0
180426,309102,Cash loans,640080.0,29970.0,0.0,0.36,0.32,XAP,XAP,0.0,0.0,Not applicable / Not specified
180461,309139,Cash loans,656811.0,35122.5,0.82,0.63,0.28,XAP,XNA,0.0,0.0,Not applicable / Not specified
180484,309165,Cash loans,1011955.5,42876.0,0.0,0.62,0.6,XAP,XNA,0.0,0.0,C
180533,309223,Cash loans,188685.0,9760.5,0.0,0.49,0.82,XAP,XAP,0.0,0.0,Not applicable / Not specified
180814,309543,Cash loans,270000.0,10309.5,0.86,0.6,0.18,XAP,XAP,0.0,0.0,Not applicable / Not specified
180863,309605,Cash loans,381528.0,14512.5,0.0,0.54,0.51,XAP,XAP,0.0,0.0,C
180905,309651,Cash loans,1282500.0,37629.0,0.77,0.55,0.52,XAP,XAP,0.0,0.0,Not applicable / Not specified
181019,309781,Cash loans,675000.0,26154.0,0.0,0.58,0.0,XAP,XAP,0.0,0.0,0
181072,309845,Cash loans,431122.5,46561.5,0.5,0.74,0.4,XAP,XAP,0.0,0.0,X
181099,309876,Cash loans,675000.0,26284.5,0.0,0.34,0.12,XAP,XAP,0.0,0.0,Not applicable / Not specified
181398,310244,Cash loans,454500.0,19255.5,0.79,0.57,0.49,SCO,Repairs,0.0,0.0,Not applicable / Not specified
181494,310357,Cash loans,269550.0,18364.5,0.14,0.4,0.21,XAP,XNA,0.0,0.0,Not applicable / Not specified
181713,310617,Cash loans,247275.0,22810.5,0.0,0.39,0.0,XAP,XAP,0.0,0.0,0
181732,310639,Revolving loans,720000.0,36000.0,0.0,0.49,0.29,XAP,Building a house or an annex,0.0,0.0,Not applicable / Not specified
181859,310797,Revolving loans,225000.0,11250.0,0.76,0.42,0.62,LIMIT,XAP,0.0,0.0,Not applicable / Not specified
181971,310921,Cash loans,879934.5,39892.5,0.0,0.46,0.6,XAP,Everyday expenses,-1.0,0.0,Not applicable / Not specified
182009,310962,Cash loans,314100.0,19111.5,0.0,0.45,0.56,XAP,XAP,-1.0,0.0,Not applicable / Not specified
182104,311068,Cash loans,338832.0,20605.5,0.13,0.14,0.0,XAP,XAP,0.0,0.0,0
182237,311221,Cash loans,1293502.5,35698.5,0.62,0.63,0.75,XAP,XAP,0.0,0.0,Not applicable / Not specified
182255,311242,Cash loans,276277.5,10368.0,0.0,0.81,0.62,0,0,0.0,0.0,X
182495,311514,Cash loans,1125000.0,32895.0,0.0,0.63,0.56,XAP,XAP,0.0,0.0,Not applicable / Not specified
182508,311528,Cash loans,945000.0,27760.5,0.0,0.34,0.74,XAP,XNA,-1.0,0.0,Not applicable / Not specified
182550,311576,Cash loans,1130760.0,29826.0,0.0,0.74,0.19,0,0,0.0,0.0,Not applicable / Not specified
182553,311579,Cash loans,239850.0,23850.0,0.0,0.69,0.78,XAP,XNA,0.0,0.0,Not applicable / Not specified
182587,311622,Cash loans,728460.0,37849.5,0.0,0.61,0.29,HC,XAP,0.0,0.0,Not applicable / Not specified
182697,311758,Cash loans,284400.0,17527.5,0.0,0.32,0.62,XAP,XAP,0.0,0.0,Not applicable / Not specified
182890,311982,Cash loans,432661.5,16164.0,0.33,0.54,0.3,0,0,0.0,0.0,Not applicable / Not specified
183017,312128,Cash loans,508495.5,21672.0,0.66,0.23,0.73,XAP,XAP,0.0,0.0,C
183228,312369,Cash loans,1288350.0,41562.0,0.31,0.52,0.34,CLIENT,XAP,-1.0,0.0,Not applicable / Not specified
183361,312529,Cash loans,495000.0,21933.0,0.07,0.63,0.48,XAP,XAP,0.0,0.0,0
183376,312546,Cash loans,292500.0,30843.0,0.0,0.32,0.59,VERIF,XAP,0.0,0.0,0
183469,312657,Cash loans,334152.0,16074.0,0.0,0.44,0.64,XAP,XAP,0.0,0.0,C
183470,312658,Cash loans,315000.0,16213.5,0.66,0.68,0.13,XAP,XAP,-1.0,0.0,0
183485,312675,Cash loans,675000.0,32602.5,0.48,0.22,0.53,SCO,XAP,0.0,0.0,C
183504,312697,Cash loans,67500.0,7267.5,0.26,0.59,0.19,SCO,XAP,0.0,0.0,0
183552,312750,Cash loans,900000.0,43299.0,0.1,0.36,0.27,XAP,XAP,-1.0,0.0,0
183592,312793,Cash loans,74182.5,5161.5,0.0,0.53,0.64,XAP,XAP,0.0,0.0,Not applicable / Not specified
183773,313008,Cash loans,203760.0,21523.5,0.82,0.63,0.0,XAP,XAP,0.0,0.0,0
183927,313186,Cash loans,545040.0,19705.5,0.55,0.75,0.0,XAP,XNA,0.0,0.0,0
183959,313219,Cash loans,1192500.0,48568.5,0.0,0.13,0.47,XAP,XAP,0.0,0.0,X
183985,313250,Cash loans,1094688.0,39451.5,0.0,0.73,0.0,XAP,XNA,0.0,0.0,0
184283,313597,Cash loans,247500.0,26784.0,0.3,0.1,0.79,XAP,XAP,0.0,0.0,X
184420,313760,Cash loans,343800.0,12960.0,0.0,0.74,0.0,XAP,XAP,0.0,0.0,0
184465,313816,Cash loans,808650.0,23773.5,0.0,0.63,0.45,XAP,XAP,0.0,0.0,Not applicable / Not specified
184539,313901,Cash loans,112500.0,7380.0,0.14,0.68,0.59,XAP,XAP,0.0,0.0,Not applicable / Not specified
184553,313917,Cash loans,327024.0,25965.0,0.0,0.65,0.72,XAP,XNA,0.0,0.0,Not applicable / Not specified
184754,314156,Cash loans,219042.0,23373.0,0.12,0.37,0.75,XAP,XAP,0.0,0.0,Not applicable / Not specified
184788,314196,Cash loans,601470.0,32629.5,0.62,0.74,0.52,XAP,XNA,0.0,0.0,C
184819,314230,Cash loans,239850.0,23364.0,0.0,0.64,0.66,XAP,XAP,0.0,0.0,Not applicable / Not specified
185023,314475,Cash loans,675000.0,21906.0,0.78,0.62,0.6,XAP,XNA,0.0,0.0,Not applicable / Not specified
185082,314544,Cash loans,327024.0,16033.5,0.46,0.52,0.0,XAP,XNA,0.0,0.0,0
185156,314630,Cash loans,523237.5,35095.5,0.26,0.64,0.0,HC,XAP,0.0,0.0,0
185206,314685,Cash loans,431280.0,22149.0,0.0,0.13,0.63,XAP,XAP,0.0,0.0,X
185345,314854,Cash loans,1223010.0,48631.5,0.7,0.64,0.77,XAP,XAP,0.0,0.0,Not applicable / Not specified
185379,314892,Revolving loans,180000.0,9000.0,0.12,0.18,0.4,XAP,XAP,0.0,0.0,Not applicable / Not specified
185549,315096,Cash loans,327024.0,15372.0,0.0,0.69,0.28,XAP,XNA,0.0,0.0,Not applicable / Not specified
185809,315400,Cash loans,675000.0,19867.5,0.0,0.16,0.76,XAP,XAP,0.0,0.0,Not applicable / Not specified
185959,315575,Cash loans,202500.0,10350.0,0.86,0.56,0.43,HC,Repairs,0.0,0.0,Not applicable / Not specified
186349,316036,Cash loans,900000.0,35158.5,0.17,0.47,0.46,XAP,XAP,0.0,0.0,Not applicable / Not specified
186431,316128,Cash loans,701730.0,75703.5,0.54,0.7,0.1,0,0,-1.0,0.0,C
186478,316181,Revolving loans,180000.0,9000.0,0.0,0.42,0.21,XAP,XAP,0.0,0.0,Not applicable / Not specified
186487,316193,Revolving loans,135000.0,6750.0,0.66,0.63,0.71,XAP,XAP,0.0,0.0,Not applicable / Not specified
186565,316285,Cash loans,254700.0,24939.0,0.0,0.61,0.55,XAP,XNA,0.0,0.0,Not applicable / Not specified
186610,316342,Revolving loans,675000.0,33750.0,0.0,0.66,0.48,XAP,XAP,0.0,0.0,Not applicable / Not specified
186620,316352,Cash loans,900000.0,29745.0,0.44,0.69,0.45,XAP,XAP,0.0,0.0,Not applicable / Not specified
186624,316356,Cash loans,1350000.0,39474.0,0.72,0.74,0.0,XAP,XAP,0.0,0.0,C
186812,316572,Cash loans,171000.0,9544.5,0.0,0.38,0.0,0,0,0.0,0.0,0
186862,316626,Cash loans,1525482.0,40369.5,0.0,0.57,0.6,XAP,XNA,0.0,0.0,Not applicable / Not specified
187035,316824,Cash loans,1161360.0,41845.5,0.58,0.54,0.63,XAP,XAP,0.0,0.0,0
187237,317055,Revolving loans,157500.0,7875.0,0.23,0.58,0.36,HC,XAP,0.0,0.0,Not applicable / Not specified
187312,317144,Cash loans,156384.0,15597.0,0.57,0.51,0.56,XAP,XAP,0.0,0.0,C
187329,317162,Cash loans,312768.0,16096.5,0.0,0.76,0.5,XAP,XAP,0.0,0.0,C
187344,317177,Cash loans,450000.0,29430.0,0.62,0.73,0.27,CLIENT,XAP,0.0,0.0,Not applicable / Not specified
187502,317364,Cash loans,277969.5,18225.0,0.0,0.44,0.61,XAP,XAP,0.0,0.0,Not applicable / Not specified
187574,317443,Cash loans,808650.0,26217.0,0.2,0.59,0.52,XAP,XAP,0.0,0.0,Not applicable / Not specified
187746,317649,Cash loans,900000.0,26316.0,0.61,0.68,0.63,XAP,XAP,0.0,0.0,X
187989,317925,Cash loans,577741.5,20880.0,0.33,0.46,0.74,XAP,XAP,0.0,0.0,X
188040,317986,Cash loans,1528200.0,53248.5,0.0,0.38,0.36,XAP,XAP,0.0,0.0,0
188176,318151,Cash loans,755190.0,36459.0,0.45,0.38,0.24,XAP,XAP,0.0,0.0,Not applicable / Not specified
188196,318179,Cash loans,640080.0,23121.0,0.0,0.33,0.83,XAP,XAP,0.0,0.0,Not applicable / Not specified
188253,318244,Cash loans,500211.0,26028.0,0.31,0.62,0.68,0,0,0.0,0.0,Not applicable / Not specified
188290,318298,Cash loans,755190.0,35122.5,0.31,0.4,0.54,XAP,XAP,0.0,0.0,C
188358,318373,Cash loans,647046.0,21001.5,0.0,0.18,0.52,XAP,XAP,0.0,0.0,Not applicable / Not specified
188501,318546,Cash loans,935640.0,88839.0,0.0,0.61,0.57,XAP,XAP,0.0,0.0,Not applicable / Not specified
188547,318597,Cash loans,1502941.5,52371.0,0.8,0.49,0.5,HC,XNA,0.0,0.0,0
188992,319109,Cash loans,545040.0,26640.0,0.0,0.39,0.34,XAP,XNA,0.0,0.0,Not applicable / Not specified
189062,319191,Cash loans,634482.0,18679.5,0.0,0.39,0.59,XAP,XAP,0.0,0.0,Not applicable / Not specified
189372,319558,Cash loans,1288350.0,41692.5,0.0,0.78,0.51,XAP,XNA,0.0,0.0,Not applicable / Not specified
189709,319963,Cash loans,675000.0,19867.5,0.0,0.68,0.55,LIMIT,XAP,0.0,0.0,Not applicable / Not specified
189836,320108,Cash loans,592560.0,40216.5,0.0,0.63,0.68,XAP,XAP,40580.64,0.0,Not applicable / Not specified
189882,320159,Cash loans,127350.0,15241.5,0.73,0.52,0.0,XAP,XNA,0.0,0.0,0
189941,320234,Cash loans,1223010.0,48631.5,0.23,0.49,0.56,XAP,XAP,0.0,0.0,Not applicable / Not specified
190256,320592,Cash loans,785250.0,20844.0,0.0,0.31,0.27,XAP,XAP,0.0,0.0,Not applicable / Not specified
190261,320598,Cash loans,752553.0,23760.0,0.0,0.42,0.0,0,0,0.0,0.0,0
190362,320715,Cash loans,514777.5,31621.5,0.27,0.54,0.64,XAP,XAP,0.0,0.0,Not applicable / Not specified
190363,320716,Revolving loans,202500.0,10125.0,0.0,0.52,0.67,XAP,XAP,0.0,0.0,Not applicable / Not specified
190406,320768,Cash loans,91692.0,5260.5,0.0,0.06,0.0,XAP,XNA,0.0,0.0,0
190567,320958,Cash loans,450000.0,22018.5,0.0,0.71,0.34,XAP,XAP,0.0,0.0,Not applicable / Not specified
190568,320961,Cash loans,299772.0,10894.5,0.0,0.62,0.79,XAP,XAP,0.0,0.0,Not applicable / Not specified
190584,320983,Cash loans,755190.0,36459.0,0.0,0.67,0.6,XAP,XNA,0.0,0.0,C
190657,321065,Cash loans,364896.0,16200.0,0.0,0.65,0.48,XAP,XAP,-1.0,0.0,X
190778,321213,Cash loans,643500.0,43132.5,0.0,0.62,0.0,XAP,XNA,0.0,0.0,C
191101,321582,Cash loans,315000.0,29020.5,0.0,0.64,0.67,XAP,XAP,7079.355,0.0,X
191530,322080,Cash loans,675000.0,19737.0,0.0,0.59,0.7,XAP,XNA,0.0,0.0,Not applicable / Not specified
191531,322081,Revolving loans,180000.0,9000.0,0.0,0.67,0.38,XAP,XAP,-1.0,0.0,Not applicable / Not specified
191555,322109,Cash loans,552555.0,25735.5,0.61,0.65,0.25,XAP,XNA,0.0,0.0,0
191763,322355,Cash loans,720000.0,21181.5,0.0,0.66,0.18,XAP,XAP,0.0,0.0,Not applicable / Not specified
191860,322475,Cash loans,808650.0,31333.5,0.41,0.45,0.0,XAP,XAP,0.0,0.0,0
192046,322694,Cash loans,381528.0,17914.5,0.55,0.33,0.0,XAP,XNA,0.0,0.0,Not applicable / Not specified
192105,322763,Cash loans,900000.0,38263.5,0.0,0.73,0.31,XAP,XAP,0.0,0.0,Not applicable / Not specified
192163,322826,Cash loans,443088.0,19647.0,0.77,0.3,0.0,VERIF,XAP,0.0,0.0,0
192265,322942,Cash loans,341280.0,24961.5,0.0,0.47,0.38,HC,XNA,0.0,0.0,X
192301,322987,Cash loans,526500.0,33777.0,0.0,0.63,0.33,XAP,XAP,0.0,0.0,X
192365,323067,Revolving loans,157500.0,7875.0,0.72,0.62,0.57,HC,XAP,0.0,0.0,C
192394,323098,Cash loans,675000.0,26901.0,0.0,0.54,0.3,XAP,XAP,0.0,0.0,Not applicable / Not specified
192400,323104,Cash loans,700830.0,22738.5,0.0,0.5,0.46,XAP,XNA,8.325,0.0,Not applicable / Not specified
192456,323174,Cash loans,599778.0,32665.5,0.0,0.52,0.0,XAP,XAP,31024.26,0.0,C
192507,323232,Cash loans,358443.0,17563.5,0.0,0.41,0.26,XAP,XAP,0.0,0.0,X
192573,323313,Cash loans,545040.0,25407.0,0.44,0.42,0.5,XAP,XAP,0.0,0.0,Not applicable / Not specified
192632,323388,Cash loans,900000.0,32328.0,0.0,0.67,0.52,XAP,XNA,0.0,0.0,X
192675,323437,Cash loans,1002726.0,35653.5,0.85,0.75,0.44,XAP,XNA,0.0,0.0,0
192742,323519,Cash loans,284400.0,18643.5,0.0,0.03,0.52,XAP,XAP,0.0,0.0,Not applicable / Not specified
192748,323525,Cash loans,868797.0,34587.0,0.26,0.38,0.46,XAP,XAP,0.0,0.0,C
192832,323623,Cash loans,344043.0,17694.0,0.0,0.25,0.73,XAP,XNA,0.0,0.0,C
192875,323668,Cash loans,177903.0,12510.0,0.0,0.57,0.55,XAP,XAP,0.0,0.0,Not applicable / Not specified
192894,323690,Cash loans,983160.0,65835.0,0.0,0.67,0.66,XAP,XNA,0.0,0.0,C
193257,324107,Cash loans,765000.0,24678.0,0.21,0.62,0.78,XAP,XAP,0.0,0.0,C
193279,324134,Cash loans,601470.0,25483.5,0.4,0.66,0.78,SCO,XAP,0.0,0.0,C
193284,324139,Cash loans,341109.0,33358.5,0.73,0.55,0.56,XAP,XAP,0.0,0.0,Not applicable / Not specified
193314,324175,Cash loans,432567.0,20173.5,0.22,0.55,0.0,LIMIT,XAP,0.0,0.0,0
193460,324344,Cash loans,119925.0,11340.0,0.77,0.46,0.81,XAP,XAP,0.0,0.0,C
193623,324527,Revolving loans,270000.0,13500.0,0.0,0.51,0.0,XAP,XAP,0.0,0.0,Not applicable / Not specified
193643,324549,Cash loans,288873.0,18589.5,0.0,0.33,0.0,XAP,XAP,0.0,0.0,0
193652,324562,Cash loans,269550.0,19300.5,0.0,0.29,0.68,XAP,XAP,0.0,0.0,X
193670,324581,Cash loans,814041.0,23931.0,0.21,0.55,0.72,XAP,XAP,-1.0,0.0,Not applicable / Not specified
193748,324670,Cash loans,427500.0,33903.0,0.43,0.55,0.0,XAP,XAP,0.0,0.0,0
193764,324690,Cash loans,545040.0,25407.0,0.0,0.36,0.61,XAP,XAP,0.0,0.0,Not applicable / Not specified
193842,324780,Cash loans,1223010.0,51948.0,0.76,0.57,0.5,XAP,XAP,0.0,0.0,Not applicable / Not specified
193843,324781,Cash loans,450000.0,32746.5,0.0,0.14,0.53,LIMIT,XAP,0.0,0.0,X
193858,324798,Cash loans,67500.0,5296.5,0.0,0.63,0.71,XAP,XAP,0.0,0.0,Not applicable / Not specified
193981,324935,Cash loans,1170000.0,29574.0,0.0,0.73,0.72,HC,Other,0.0,0.0,Not applicable / Not specified
194113,325084,Cash loans,728460.0,44563.5,0.18,0.02,0.5,XAP,XAP,0.0,0.0,Not applicable / Not specified
194155,325129,Cash loans,953460.0,65047.5,0.0,0.6,0.83,0,0,0.0,0.0,0
194576,325618,Cash loans,1971072.0,59890.5,0.56,0.53,0.7,0,0,-1.0,0.0,0
194722,325785,Cash loans,1125000.0,33025.5,0.0,0.58,0.39,XAP,XAP,0.0,0.0,Not applicable / Not specified
194822,325902,Cash loans,1528200.0,55021.5,0.0,0.42,0.0,XAP,XAP,0.0,0.0,0
194871,325963,Cash loans,740218.5,40284.0,0.0,0.35,0.41,XAP,XAP,0.0,0.0,C
194993,326111,Cash loans,343800.0,16852.5,0.0,0.74,0.0,XAP,XNA,0.0,0.0,0
195146,326286,Cash loans,225000.0,15790.5,0.0,0.29,0.8,XAP,XNA,0.0,0.0,Not applicable / Not specified
195349,326518,Revolving loans,270000.0,13500.0,0.0,0.61,0.11,XAP,XAP,0.0,0.0,Not applicable / Not specified
195437,326617,Cash loans,263686.5,14854.5,0.0,0.49,0.0,XAP,XAP,0.0,0.0,0
195525,326717,Cash loans,562491.0,27189.0,0.24,0.23,0.36,XAP,XAP,0.0,0.0,Not applicable / Not specified
195614,326821,Cash loans,513040.5,55381.5,0.85,0.43,0.44,XAP,XAP,0.0,0.0,0
195662,326880,Cash loans,314100.0,19111.5,0.0,0.41,0.41,XAP,XAP,9407.25,0.0,Not applicable / Not specified
195703,326928,Cash loans,1115383.5,44365.5,0.48,0.57,0.75,XAP,XAP,-1.0,0.0,Not applicable / Not specified
195853,327098,Cash loans,592560.0,35937.0,0.33,0.74,0.4,XAP,XAP,-1.0,0.0,0
195979,327245,Cash loans,90000.0,9823.5,0.36,0.68,0.52,XAP,XAP,0.0,0.0,C
196037,327314,Revolving loans,202500.0,10125.0,0.42,0.16,0.0,XAP,XAP,0.0,0.0,0
196164,327459,Cash loans,381528.0,30141.0,0.0,0.69,0.66,0,0,23386.5,0.0,C
196241,327540,Cash loans,485190.0,26451.0,0.0,0.34,0.33,CLIENT,XAP,0.0,0.0,C
196445,327777,Cash loans,67500.0,3897.0,0.0,0.49,0.58,XAP,XAP,-1.0,0.0,C
196566,327920,Cash loans,900000.0,38133.0,0.41,0.61,0.26,XAP,XAP,0.0,0.0,Not applicable / Not specified
196701,328073,Cash loans,284427.0,20826.0,0.49,0.59,0.41,SCO,XAP,24131.565,0.0,0
196727,328102,Cash loans,545040.0,25537.5,0.0,0.57,0.1,XAP,XAP,0.0,0.0,Not applicable / Not specified
196944,328351,Revolving loans,450000.0,22500.0,0.0,0.46,0.73,XAP,XAP,0.0,0.0,Not applicable / Not specified
196982,328396,Cash loans,1006920.0,42790.5,0.63,0.61,0.32,XAP,XAP,0.0,0.0,C
197092,328514,Cash loans,755190.0,29947.5,0.0,0.17,0.43,XAP,XAP,0.0,0.0,Not applicable / Not specified
197332,328793,Cash loans,808650.0,26217.0,0.3,0.72,0.0,XAP,XAP,0.0,0.0,0
197344,328805,Cash loans,602001.0,47691.0,0.18,0.1,0.23,HC,XAP,0.0,0.0,X
197516,329003,Cash loans,314100.0,14683.5,0.31,0.64,0.65,XAP,XAP,-1.0,0.0,C
197523,329012,Revolving loans,405000.0,20250.0,0.0,0.6,0.72,XAP,XNA,0.0,0.0,Not applicable / Not specified
197582,329082,Cash loans,1305000.0,36018.0,0.45,0.63,0.76,XAP,XAP,0.0,0.0,C
197595,329096,Cash loans,495000.0,28417.5,0.65,0.33,0.0,XAP,XAP,0.0,0.0,C
197764,329291,Revolving loans,180000.0,9000.0,0.0,0.59,0.6,XAP,XAP,3820.5,0.0,Not applicable / Not specified
197891,329441,Revolving loans,900000.0,45000.0,0.83,0.52,0.0,0,0,0.0,0.0,0
197925,329478,Cash loans,450000.0,23107.5,0.67,0.56,0.37,XAP,XAP,4654.755,0.0,X
197959,329518,Cash loans,450000.0,27193.5,0.0,0.29,0.06,XAP,XNA,413.685,0.0,0
197995,329560,Cash loans,1436850.0,42142.5,0.0,0.64,0.53,XAP,XAP,0.0,0.0,C
198068,329646,Cash loans,729792.0,37390.5,0.0,0.63,0.75,XAP,XAP,0.0,0.0,C
198073,329651,Cash loans,900000.0,48082.5,0.84,0.65,0.29,SCO,XNA,0.0,0.0,0
198228,329836,Revolving loans,405000.0,20250.0,0.0,0.73,0.72,XAP,XAP,0.0,0.0,Not applicable / Not specified
198255,329866,Cash loans,1133748.0,33277.5,0.74,0.43,0.0,XAP,XNA,0.0,0.0,0
198334,329956,Cash loans,755190.0,31995.0,0.0,0.14,0.74,XAP,XAP,0.0,0.0,Not applicable / Not specified
198360,329987,Revolving loans,720000.0,36000.0,0.0,0.76,0.81,0,0,0.0,0.0,Not applicable / Not specified
198520,330170,Cash loans,647046.0,21001.5,0.33,0.57,0.45,HC,XAP,0.0,0.0,Not applicable / Not specified
198587,330249,Cash loans,157500.0,18819.0,0.0,0.19,0.0,XAP,XAP,0.0,0.0,0
198649,330320,Cash loans,808650.0,23305.5,0.0,0.29,0.0,SCO,XAP,0.0,0.0,Not applicable / Not specified
